event_id,cell,t_switch,t_next,old_cluster_id,new_cluster_id,old_cluster_size,new_cluster_size,old_cluster_members,new_cluster_members,label
ANS_00000,MSpp,53,54,3,0,3,3,ABalpppp|MSaap|MSpp,ABalpppp|ABplappa|MSpp,1
ANS_00001,ABalpppp,53,54,3,0,3,3,ABalpppp|MSaap|MSpp,ABalpppp|ABplappa|MSpp,1
ANS_00002,Cpp,54,55,1,2,3,3,ABalaaaa|ABplaaaa|Cpp,ABalaaaa|ABalpaaa|Cpp,1
ANS_00003,ABalapp,54,55,2,1,5,4,ABalapp|ABalappa|ABaraap|ABplaaap|ABplapaa,ABalapp|ABalappa|ABplaap|ABplapaa,1
ANS_00004,ABplapaa,54,55,2,1,5,4,ABalapp|ABalappa|ABaraap|ABplaaap|ABplapaa,ABalapp|ABalappa|ABplaap|ABplapaa,1
ANS_00005,ABalaaaa,54,55,1,2,3,3,ABalaaaa|ABplaaaa|Cpp,ABalaaaa|ABalpaaa|Cpp,1
ANS_00006,ABalappa,54,55,2,1,5,4,ABalapp|ABalappa|ABaraap|ABplaaap|ABplapaa,ABalapp|ABalappa|ABplaap|ABplapaa,1
ANS_00007,ABprapap,54,55,3,0,3,4,ABprapap|ABprpapa|Cpaa,ABarapaa|ABarpa|ABprapap|ABprpaa,1
ANS_00008,ABarpa,55,56,0,1,4,4,ABarapaa|ABarpa|ABprapap|ABprpaa,ABarpa|ABprapap|ABprpaa|ABprpaaa,1
ANS_00009,ABprapap,55,56,0,1,4,4,ABarapaa|ABarpa|ABprapap|ABprpaa,ABarpa|ABprapap|ABprpaa|ABprpaaa,1
ANS_00010,ABprpaa,55,56,0,1,4,4,ABarapaa|ABarpa|ABprapap|ABprpaa,ABarpa|ABprapap|ABprpaa|ABprpaaa,1
ANS_00011,ABalpaaa,55,56,2,3,3,3,ABalaaaa|ABalpaaa|Cpp,ABalpa|ABalpaaa|Cppp,1
ANS_00012,ABalaaap,58,59,0,1,3,3,ABalaaap|ABalap|ABprappp,ABalaaap|ABplaaaa|Cpp,1
ANS_00013,MSpa,62,63,1,0,3,3,ABpraap|MSapp|MSpa,MSap|MSapp|MSpa,1
ANS_00014,ABalppp,62,63,0,1,4,3,ABalppp|ABarapaa|ABplpaa|ABprap,ABalppp|ABarapaa|ABplpaa,1
ANS_00015,ABplpaa,62,63,0,1,4,3,ABalppp|ABarapaa|ABplpaa|ABprap,ABalppp|ABarapaa|ABplpaa,1
ANS_00016,ABarapaa,62,63,0,1,4,3,ABalppp|ABarapaa|ABplpaa|ABprap,ABalppp|ABarapaa|ABplpaa,1
ANS_00017,MSapp,62,63,1,0,3,3,ABpraap|MSapp|MSpa,MSap|MSapp|MSpa,1
ANS_00018,MSap,63,64,0,2,3,4,MSap|MSapp|MSpa,MSap|MSapp|MSappp|MSpa,1
ANS_00019,MSpa,63,64,0,2,3,4,MSap|MSapp|MSpa,MSap|MSapp|MSappp|MSpa,1
ANS_00020,ABalpap,63,64,2,1,3,3,ABalaaap|ABalpap|ABaraaaa,ABalaaap|ABalpap|ABprpp,1
ANS_00021,ABalaaap,63,64,2,1,3,3,ABalaaap|ABalpap|ABaraaaa,ABalaaap|ABalpap|ABprpp,1
ANS_00022,MSapp,63,64,0,2,3,4,MSap|MSapp|MSpa,MSap|MSapp|MSappp|MSpa,1
ANS_00023,MSpa,64,65,2,0,4,4,MSap|MSapp|MSappp|MSpa,ABplappp|MSapap|MSapp|MSpa,1
ANS_00024,MSapp,64,65,2,0,4,4,MSap|MSapp|MSappp|MSpa,ABplappp|MSapap|MSapp|MSpa,1
ANS_00025,ABalaaap,70,71,1,3,3,3,ABalaaap|ABalapaa|Cpp,ABalaaap|ABalapaa|Eprp,1
ANS_00026,ABalapaa,70,71,1,3,3,3,ABalaaap|ABalapaa|Cpp,ABalaaap|ABalapaa|Eprp,1
ANS_00027,ABprpaa,71,72,0,1,5,4,ABalaapp|ABaraapp|ABprpaa|Epr|Epra,ABaraapp|ABprpaa|Epr|Epra,1
ANS_00028,Epr,71,72,0,1,5,4,ABalaapp|ABaraapp|ABprpaa|Epr|Epra,ABaraapp|ABprpaa|Epr|Epra,1
ANS_00029,ABalaapp,71,72,0,4,5,3,ABalaapp|ABaraapp|ABprpaa|Epr|Epra,ABalaapp|ABalappa|Cpaaa,1
ANS_00030,ABalapaa,71,72,3,5,3,3,ABalaaap|ABalapaa|Eprp,ABalapaa|Eprp|MSaaaa,1
ANS_00031,ABaraapp,71,72,0,1,5,4,ABalaapp|ABaraapp|ABprpaa|Epr|Epra,ABaraapp|ABprpaa|Epr|Epra,1
ANS_00032,Epra,71,72,0,1,5,4,ABalaapp|ABaraapp|ABprpaa|Epr|Epra,ABaraapp|ABprpaa|Epr|Epra,1
ANS_00033,Eprp,71,72,3,5,3,3,ABalaaap|ABalapaa|Eprp,ABalapaa|Eprp|MSaaaa,1
ANS_00034,Epr,73,74,1,2,4,4,ABaraapp|ABprpaa|Epr|Epra,ABalapapp|ABaraapp|Epr|Epra,1
ANS_00035,ABaraapp,73,74,1,2,4,4,ABaraapp|ABprpaa|Epr|Epra,ABalapapp|ABaraapp|Epr|Epra,1
ANS_00036,Epra,73,74,1,2,4,4,ABaraapp|ABprpaa|Epr|Epra,ABalapapp|ABaraapp|Epr|Epra,1
ANS_00037,ABarpaa,74,75,1,0,4,3,ABarpaa|ABplapa|ABprappa|ABprppap,ABaraaapa|ABarpaa|ABprappa,1
ANS_00038,Epr,74,75,2,4,4,3,ABalapapp|ABaraapp|Epr|Epra,ABalapapp|ABaraapp|Epr,1
ANS_00039,ABaraapp,74,75,2,4,4,3,ABalapapp|ABaraapp|Epr|Epra,ABalapapp|ABaraapp|Epr,1
ANS_00040,ABarpppa,74,75,4,7,3,3,ABarpppa|ABplppa|Earp,ABaraappp|ABarpppa|Earp,1
ANS_00041,ABprappa,74,75,1,0,4,3,ABarpaa|ABplapa|ABprappa|ABprppap,ABaraaapa|ABarpaa|ABprappa,1
ANS_00042,Earp,74,75,4,7,3,3,ABarpppa|ABplppa|Earp,ABaraappp|ABarpppa|Earp,1
ANS_00043,ABalapapp,74,75,2,4,4,3,ABalapapp|ABaraapp|Epr|Epra,ABalapapp|ABaraapp|Epr,1
ANS_00044,ABplaappp,74,75,3,2,3,3,ABplaapp|ABplaappp|ABplapaa,ABplaappp|ABplpapp|MSapp,1
ANS_00045,ABarpaa,75,76,0,6,3,4,ABaraaapa|ABarpaa|ABprappa,ABaraaapa|ABarpaa|ABplapa|ABprappa,1
ANS_00046,ABprappa,75,76,0,6,3,4,ABaraaapa|ABarpaa|ABprappa,ABaraaapa|ABarpaa|ABplapa|ABprappa,1
ANS_00047,Earp,75,76,7,10,3,3,ABaraappp|ABarpppa|Earp,ABarpaapp|Caap|Earp,1
ANS_00048,ABaraaapa,75,76,0,6,3,4,ABaraaapa|ABarpaa|ABprappa,ABaraaapa|ABarpaa|ABplapa|ABprappa,1
ANS_00049,ABarpaa,76,77,6,1,4,3,ABaraaapa|ABarpaa|ABplapa|ABprappa,ABaraaapa|ABarpaa|ABprappa,1
ANS_00050,ABprapa,76,77,12,2,3,4,ABpraaap|ABpraapap|ABprapa,ABpraaap|ABpraapap|ABprapa|ABprpapaa,1
ANS_00051,ABpraaap,76,77,12,2,3,4,ABpraaap|ABpraapap|ABprapa,ABpraaap|ABpraapap|ABprapa|ABprpapaa,1
ANS_00052,ABprappa,76,77,6,1,4,3,ABaraaapa|ABarpaa|ABplapa|ABprappa,ABaraaapa|ABarpaa|ABprappa,1
ANS_00053,MSpapp,76,77,7,14,5,3,ABalapppa|ABaraappa|ABarpaapa|Epra|MSpapp,ABalapppa|Epra|MSpapp,1
ANS_00054,Epra,76,77,7,14,5,3,ABalapppa|ABaraappa|ABarpaapa|Epra|MSpapp,ABalapppa|Epra|MSpapp,1
ANS_00055,ABalapppa,76,77,7,14,5,3,ABalapppa|ABaraappa|ABarpaapa|Epra|MSpapp,ABalapppa|Epra|MSpapp,1
ANS_00056,ABalpapap,76,77,9,16,3,3,ABalapp|ABalpapap|Cpaap,ABalpapap|ABaraaa|ABprpapp,1
ANS_00057,ABaraaapa,76,77,6,1,4,3,ABaraaapa|ABarpaa|ABplapa|ABprappa,ABaraaapa|ABarpaa|ABprappa,1
ANS_00058,ABpraapap,76,77,12,2,3,4,ABpraaap|ABpraapap|ABprapa,ABpraaap|ABpraapap|ABprapa|ABprpapaa,1
ANS_00059,ABaraaa,77,78,16,10,3,6,ABalpapap|ABaraaa|ABprpapp,ABalppapa|ABalpppaa|ABaraaa|ABprappa|ABprpapa|Dap,1
ANS_00060,ABarppa,77,78,18,0,4,4,ABarppa|ABpraaaap|ABpraaapa|ABprppaa,ABarppa|ABpraaaaa|ABpraaaap|ABpraappp,1
ANS_00061,ABprapp,77,78,3,2,4,4,ABalaapp|ABplpapa|ABprapp|Cpaa,ABalaapp|ABarpapaa|ABplpapa|ABprapp,1
ANS_00062,ABplpapa,77,78,3,2,4,4,ABalaapp|ABplpapa|ABprapp|Cpaa,ABalaapp|ABarpapaa|ABplpapa|ABprapp,1
ANS_00063,ABalaapp,77,78,3,2,4,4,ABalaapp|ABplpapa|ABprapp|Cpaa,ABalaapp|ABarpapaa|ABplpapa|ABprapp,1
ANS_00064,ABarappa,77,78,6,7,3,3,ABarappa|ABpraaaa|ABprpaapp,ABarappa|ABplappaa|ABpraaap,1
ANS_00065,ABplappp,77,78,17,8,4,5,ABplappp|ABplapppp|ABplpaaap|ABplpaapa,ABalpppp|ABarpappa|ABarpppap|ABplappp|Eara,1
ANS_00066,ABplpppp,77,78,15,9,3,3,ABplpapaa|ABplpppp|ABpraapp,ABplpppp|ABpraapap|ABprpapaa,1
ANS_00067,ABpraaap,77,78,2,7,4,3,ABpraaap|ABpraapap|ABprapa|ABprpapaa,ABarappa|ABplappaa|ABpraaap,1
ANS_00068,ABpraappp,77,78,9,0,3,4,ABaraaapp|ABpraaaaa|ABpraappp,ABarppa|ABpraaaaa|ABpraaaap|ABpraappp,1
ANS_00069,ABprappa,77,78,1,10,3,6,ABaraaapa|ABarpaa|ABprappa,ABalppapa|ABalpppaa|ABaraaa|ABprappa|ABprpapa|Dap,1
ANS_00070,ABprpapa,77,78,13,10,4,6,ABarappaa|ABarapppa|ABpraaapp|ABprpapa,ABalppapa|ABalpppaa|ABaraaa|ABprappa|ABprpapa|Dap,1
ANS_00071,ABprpapp,77,78,16,11,3,6,ABalpapap|ABaraaa|ABprpapp,ABalapapa|ABalpaaap|ABprappp|ABprpapp|Cpaap|Eprp,1
ANS_00072,ABpraaaaa,77,78,9,0,3,4,ABaraaapp|ABpraaaaa|ABpraappp,ABarppa|ABpraaaaa|ABpraaaap|ABpraappp,1
ANS_00073,ABpraaaap,77,78,18,0,4,4,ABarppa|ABpraaaap|ABpraaapa|ABprppaa,ABarppa|ABpraaaaa|ABpraaaap|ABpraappp,1
ANS_00074,ABpraapap,77,78,2,9,4,3,ABpraaap|ABpraapap|ABprapa|ABprpapaa,ABplpppp|ABpraapap|ABprpapaa,1
ANS_00075,ABprpapaa,77,78,2,9,4,3,ABpraaap|ABpraapap|ABprapa|ABprpapaa,ABplpppp|ABpraapap|ABprpapaa,1
ANS_00076,ABplappp,78,79,8,9,5,4,ABalpppp|ABarpappa|ABarpppap|ABplappp|Eara,ABarpappa|ABarpppap|ABplappp|Eara,1
ANS_00077,ABplpapa,78,79,2,10,4,3,ABalaapp|ABarpapaa|ABplpapa|ABprapp,ABarapaap|ABplpaap|ABplpapa,1
ANS_00078,ABalaapa,78,79,3,6,3,4,ABalaapa|ABaraaap|ABprppa,ABalaapa|ABplaaaap|ABplaaap|Cappa,1
ANS_00079,ABalpapaa,78,79,6,5,4,4,ABalpapa|ABalpapaa|Cpppp|Dp,ABalpapaa|ABplaapa|Cappp|Da,1
ANS_00080,ABaraaap,78,79,3,7,3,6,ABalaapa|ABaraaap|ABprppa,ABalapap|ABaraaap|ABaraapa|ABplpaaaa|ABplpaaap|ABplpppap,1
ANS_00081,ABarpappa,78,79,8,9,5,4,ABalpppp|ABarpappa|ABarpppap|ABplappp|Eara,ABarpappa|ABarpppap|ABplappp|Eara,1
ANS_00082,Eara,78,79,8,9,5,4,ABalpppp|ABarpappa|ABarpppap|ABplappp|Eara,ABarpappa|ABarpppap|ABplappp|Eara,1
ANS_00083,ABarpapa,78,79,13,2,3,5,ABalppppp|ABarpapa|ABplaaapp,ABarpaap|ABarpapa|ABplpapap|ABplppapp|MSpap,1
ANS_00084,ABarpppap,78,79,8,9,5,4,ABalpppp|ABarpappa|ABarpppap|ABplappp|Eara,ABarpappa|ABarpppap|ABplappp|Eara,1
ANS_00085,MSpap,79,80,2,3,5,10,ABarpaap|ABarpapa|ABplpapap|ABplppapp|MSpap,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,1
ANS_00086,Ear,79,80,3,5,3,3,ABarpaapp|ABarppaap|Ear,ABarpaapp|ABplppp|Ear,1
ANS_00087,Cppp,79,80,4,19,3,3,ABalpappa|ABplaapp|Cppp,ABalpapap|ABalppaaa|Cppp,1
ANS_00088,ABalaapa,79,80,6,8,4,5,ABalaapa|ABplaaaap|ABplaaap|Cappa,ABalaapa|ABalppapa|ABplaaaap|ABplaaap|Cappa,1
ANS_00089,ABaraapp,79,80,13,3,3,10,ABalppppp|ABaraapp|ABplaaapp,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,1
ANS_00090,ABarpaap,79,80,2,3,5,10,ABarpaap|ABarpapa|ABplpapap|ABplppapp|MSpap,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,1
ANS_00091,ABarpapa,79,80,2,3,5,10,ABarpaap|ABarpapa|ABplpapap|ABplppapp|MSpap,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,1
ANS_00092,ABplaaap,79,80,6,8,4,5,ABalaapa|ABplaaaap|ABplaaap|Cappa,ABalaapa|ABalppapa|ABplaaaap|ABplaaap|Cappa,1
ANS_00093,ABplaapp,79,80,4,11,3,3,ABalpappa|ABplaapp|Cppp,ABalpappa|ABplaapp|ABprpap,1
ANS_00094,ABplappp,79,80,9,12,4,3,ABarpappa|ABarpppap|ABplappp|Eara,ABarpappa|ABplappp|Cap,1
ANS_00095,ABalpappa,79,80,4,11,3,3,ABalpappa|ABplaapp|Cppp,ABalpappa|ABplaapp|ABprpap,1
ANS_00096,ABalppppp,79,80,13,3,3,10,ABalppppp|ABaraapp|ABplaaapp,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,1
ANS_00097,ABarpaapp,79,80,3,5,3,3,ABarpaapp|ABarppaap|Ear,ABarpaapp|ABplppp|Ear,1
ANS_00098,ABarpappa,79,80,9,12,4,3,ABarpappa|ABarpppap|ABplappp|Eara,ABarpappa|ABplappp|Cap,1
ANS_00099,ABplaaaap,79,80,6,8,4,5,ABalaapa|ABplaaaap|ABplaaap|Cappa,ABalaapa|ABalppapa|ABplaaaap|ABplaaap|Cappa,1
ANS_00100,ABplaaapp,79,80,13,3,3,10,ABalppppp|ABaraapp|ABplaaapp,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,1
ANS_00101,ABplpapap,79,80,2,3,5,10,ABarpaap|ABarpapa|ABplpapap|ABplppapp|MSpap,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,1
ANS_00102,ABpraaapp,79,80,11,13,3,3,ABplpppa|ABpraaapp|ABpraapaa,ABplpapp|ABplppap|ABpraaapp,1
ANS_00103,ABplppapp,79,80,2,3,5,10,ABarpaap|ABarpapa|ABplpapap|ABplppapp|MSpap,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,1
ANS_00104,Cappa,79,80,6,8,4,5,ABalaapa|ABplaaaap|ABplaaap|Cappa,ABalaapa|ABalppapa|ABplaaaap|ABplaaap|Cappa,1
ANS_00105,ABalapa,80,81,17,19,3,3,ABalapa|ABalapaaa|ABprppppp,ABalapa|ABprapppp|ABprppppp,1
ANS_00106,ABarppa,80,81,1,15,4,3,ABarppa|ABpraappp|ABprpappa|ABprppaap,ABarppa|ABpraappp|ABprppaap,1
ANS_00107,ABplppp,80,81,5,3,3,4,ABarpaapp|ABplppp|Ear,ABarapp|ABarpaapp|ABplppp|Ear,1
ANS_00108,MSppp,80,81,4,2,3,5,ABalappa|ABplaaapa|MSppp,ABalappa|ABalppapp|ABalpppap|ABplaaapa|MSppp,1
ANS_00109,Ear,80,81,5,3,3,4,ABarpaapp|ABplppp|Ear,ABarapp|ABarpaapp|ABplppp|Ear,1
ANS_00110,Cppp,80,81,19,11,3,3,ABalpapap|ABalppaaa|Cppp,ABalpappa|ABplaapp|Cppp,1
ANS_00111,Dp,80,81,7,4,3,4,ABalpaap|ABalpaapa|Dp,ABalpaap|ABalpaapa|ABplaapa|Dp,1
ANS_00112,ABalaapa,80,81,8,5,5,4,ABalaapa|ABalppapa|ABplaaaap|ABplaaap|Cappa,ABalaapa|ABalpppaa|ABplaaaap|ABplaaap,1
ANS_00113,ABalappa,80,81,4,2,3,5,ABalappa|ABplaaapa|MSppp,ABalappa|ABalppapp|ABalpppap|ABplaaapa|MSppp,1
ANS_00114,ABalpaap,80,81,7,4,3,4,ABalpaap|ABalpaapa|Dp,ABalpaap|ABalpaapa|ABplaapa|Dp,1
ANS_00115,ABarpaap,80,81,3,8,10,3,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,ABarpaap|ABarpapa|ABplppapp,1
ANS_00116,ABarpapa,80,81,3,8,10,3,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,ABarpaap|ABarpapa|ABplppapp,1
ANS_00117,ABarpapp,80,81,10,9,3,3,ABarpapp|ABarppaa|Eal,ABarpapp|ABarppaa|MSapp,1
ANS_00118,ABarppaa,80,81,10,9,3,3,ABarpapp|ABarppaa|Eal,ABarpapp|ABarppaa|MSapp,1
ANS_00119,ABplaaap,80,81,8,5,5,4,ABalaapa|ABalppapa|ABplaaaap|ABplaaap|Cappa,ABalaapa|ABalpppaa|ABplaaaap|ABplaaap,1
ANS_00120,ABplpapp,80,81,13,10,3,4,ABplpapp|ABplppap|ABpraaapp,ABarappap|ABplpapp|ABplppap|ABpraaapp,1
ANS_00121,ABplppap,80,81,13,10,3,4,ABplpapp|ABplppap|ABpraaapp,ABarappap|ABplpapp|ABplppap|ABpraaapp,1
ANS_00122,ABalpaapa,80,81,7,4,3,4,ABalpaap|ABalpaapa|Dp,ABalpaap|ABalpaapa|ABplaapa|Dp,1
ANS_00123,ABalppppp,80,81,3,13,10,3,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,ABalppppp|ABplaaapp|ABplpapap,1
ANS_00124,ABarpaapp,80,81,5,3,3,4,ABarpaapp|ABplppp|Ear,ABarapp|ABarpaapp|ABplppp|Ear,1
ANS_00125,ABplaaaap,80,81,8,5,5,4,ABalaapa|ABalppapa|ABplaaaap|ABplaaap|Cappa,ABalaapa|ABalpppaa|ABplaaaap|ABplaaap,1
ANS_00126,ABplaaapa,80,81,4,2,3,5,ABalappa|ABplaaapa|MSppp,ABalappa|ABalppapp|ABalpppap|ABplaaapa|MSppp,1
ANS_00127,ABplaaapp,80,81,3,13,10,3,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,ABalppppp|ABplaaapp|ABplpapap,1
ANS_00128,ABplpapap,80,81,3,13,10,3,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,ABalppppp|ABplaaapp|ABplpapap,1
ANS_00129,ABpraaaaa,80,81,6,14,3,3,ABpraaaaa|ABpraaapa|Cpaa,ABpraaaaa|ABpraaapa|ABprapp,1
ANS_00130,ABpraaapa,80,81,6,14,3,3,ABpraaaaa|ABpraaapa|Cpaa,ABpraaaaa|ABpraaapa|ABprapp,1
ANS_00131,ABpraaapp,80,81,13,10,3,4,ABplpapp|ABplppap|ABpraaapp,ABarappap|ABplpapp|ABplppap|ABpraaapp,1
ANS_00132,ABpraappp,80,81,1,15,4,3,ABarppa|ABpraappp|ABprpappa|ABprppaap,ABarppa|ABpraappp|ABprppaap,1
ANS_00133,ABprppppp,80,81,17,19,3,3,ABalapa|ABalapaaa|ABprppppp,ABalapa|ABprapppp|ABprppppp,1
ANS_00134,ABplppapp,80,81,3,8,10,3,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,ABarpaap|ABarpapa|ABplppapp,1
ANS_00135,ABplpppaa,80,81,3,1,10,5,ABalppppp|ABaraapp|ABarpaap|ABarpapa|ABplaaapp|ABplapaaa|ABplpapap|ABplppapp|ABplpppaa|MSpap,ABplapapa|ABplppaaa|ABplpppaa|ABpraapa|MSaap,1
ANS_00136,ABprppaap,80,81,1,15,4,3,ABarppa|ABpraappp|ABprpappa|ABprppaap,ABarppa|ABpraappp|ABprppaap,1
ANS_00137,MSaap,81,82,1,2,5,4,ABplapapa|ABplppaaa|ABplpppaa|ABpraapa|MSaap,ABplapapa|ABplppaaa|ABplppapp|MSaap,1
ANS_00138,MSapp,81,82,9,7,3,3,ABarpapp|ABarppaa|MSapp,ABarppaa|ABplpappa|MSapp,1
ANS_00139,ABarappa,81,82,7,6,3,5,ABarappa|ABplapaap|ABplppaap,ABarappa|ABplaappp|ABplapaap|ABplppaap|ABplppapa,1
ANS_00140,ABarppaa,81,82,9,7,3,3,ABarpapp|ABarppaa|MSapp,ABarppaa|ABplpappa|MSapp,1
ANS_00141,ABplaaap,81,82,5,12,4,3,ABalaapa|ABalpppaa|ABplaaaap|ABplaaap,ABalapaap|ABalpppaa|ABplaaap,1
ANS_00142,ABplppap,81,82,10,9,4,3,ABarappap|ABplpapp|ABplppap|ABpraaapp,ABarappap|ABplppap|ABpraapaa,1
ANS_00143,ABalapppp,81,82,21,3,3,5,ABalapppp|ABaraappp|Eara,ABalapppp|ABalpppp|ABaraappp|Capp|Eara,1
ANS_00144,ABalppapp,81,82,2,5,5,5,ABalappa|ABalppapp|ABalpppap|ABplaaapa|MSppp,ABalppapp|ABalpppap|ABaraapa|ABplpaaaa|Capaa,1
ANS_00145,ABalpppaa,81,82,5,12,4,3,ABalaapa|ABalpppaa|ABplaaaap|ABplaaap,ABalapaap|ABalpppaa|ABplaaap,1
ANS_00146,ABalpppap,81,82,2,5,5,5,ABalappa|ABalppapp|ABalpppap|ABplaaapa|MSppp,ABalppapp|ABalpppap|ABaraapa|ABplpaaaa|Capaa,1
ANS_00147,ABaraappp,81,82,21,3,3,5,ABalapppp|ABaraappp|Eara,ABalapppp|ABalpppp|ABaraappp|Capp|Eara,1
ANS_00148,ABarappap,81,82,10,9,4,3,ABarappap|ABplpapp|ABplppap|ABpraaapp,ABarappap|ABplppap|ABpraapaa,1
ANS_00149,ABplapaap,81,82,7,6,3,5,ABarappa|ABplapaap|ABplppaap,ABarappa|ABplaappp|ABplapaap|ABplppaap|ABplppapa,1
ANS_00150,ABplapapa,81,82,1,2,5,4,ABplapapa|ABplppaaa|ABplpppaa|ABpraapa|MSaap,ABplapapa|ABplppaaa|ABplppapp|MSaap,1
ANS_00151,ABpraapaa,81,82,0,9,3,3,ABplpppa|ABpraapaa|ABprapa,ABarappap|ABplppap|ABpraapaa,1
ANS_00152,Eara,81,82,21,3,3,5,ABalapppp|ABaraappp|Eara,ABalapppp|ABalpppp|ABaraappp|Capp|Eara,1
ANS_00153,Capp,81,82,22,3,4,5,ABalppaap|ABprappa|Caapa|Capp,ABalapppp|ABalpppp|ABaraappp|Capp|Eara,1
ANS_00154,ABplppaaa,81,82,1,2,5,4,ABplapapa|ABplppaaa|ABplpppaa|ABpraapa|MSaap,ABplapapa|ABplppaaa|ABplppapp|MSaap,1
ANS_00155,ABplppaap,81,82,7,6,3,5,ABarappa|ABplapaap|ABplppaap,ABarappa|ABplaappp|ABplapaap|ABplppaap|ABplppapa,1
ANS_00156,ABplppapp,81,82,8,2,3,4,ABarpaap|ABarpapa|ABplppapp,ABplapapa|ABplppaaa|ABplppapp|MSaap,1
ANS_00157,MSapp,82,83,7,3,3,3,ABarppaa|ABplpappa|MSapp,ABarppaa|MSapap|MSapp,1
ANS_00158,Caap,82,83,15,4,4,3,ABarapppp|ABpraapap|ABprpapaa|Caap,ABarapppp|ABprpapaa|Caap,1
ANS_00159,Capp,82,83,3,5,5,3,ABalapppp|ABalpppp|ABaraappp|Capp|Eara,ABalpppp|ABaraappp|Capp,1
ANS_00160,Da,82,83,16,6,4,3,ABplaaaa|ABplaaaaa|Capap|Da,ABplaaaaa|Capap|Da,1
ANS_00161,Dp,82,83,4,7,5,3,ABalapaaa|ABalpaap|ABalpaapa|ABplaapa|Dp,ABalpaaap|ABalpaap|Dp,1
ANS_00162,ABalpaap,82,83,4,7,5,3,ABalapaaa|ABalpaap|ABalpaapa|ABplaapa|Dp,ABalpaaap|ABalpaap|Dp,1
ANS_00163,ABalpppp,82,83,3,5,5,3,ABalapppp|ABalpppp|ABaraappp|Capp|Eara,ABalpppp|ABaraappp|Capp,1
ANS_00164,ABaraapa,82,83,5,8,5,6,ABalppapp|ABalpppap|ABaraapa|ABplpaaaa|Capaa,ABalapap|ABalppapp|ABalpppap|ABaraapa|ABplpaaaa|Capaa,1
ANS_00165,ABarappa,82,83,6,9,5,4,ABarappa|ABplaappp|ABplapaap|ABplppaap|ABplppapa,ABarappa|ABplaappp|ABplppaap|ABplppapa,1
ANS_00166,ABarppaa,82,83,7,3,3,3,ABarppaa|ABplpappa|MSapp,ABarppaa|MSapap|MSapp,1
ANS_00167,ABplpaap,82,83,8,11,3,5,ABarapaap|ABplpaap|ABplpapa,ABalaappp|ABarapaap|ABarpapaa|ABplpaap|ABplpapa,1
ANS_00168,ABplpapa,82,83,8,11,3,5,ABarapaap|ABplpaap|ABplpapa,ABalaappp|ABarapaap|ABarpapaa|ABplpaap|ABplpapa,1
ANS_00169,ABalapppp,82,83,3,20,5,3,ABalapppp|ABalpppp|ABaraappp|Capp|Eara,ABalapppp|Eara|MSpaap,1
ANS_00170,ABalppapp,82,83,5,8,5,6,ABalppapp|ABalpppap|ABaraapa|ABplpaaaa|Capaa,ABalapap|ABalppapp|ABalpppap|ABaraapa|ABplpaaaa|Capaa,1
ANS_00171,ABalpppap,82,83,5,8,5,6,ABalppapp|ABalpppap|ABaraapa|ABplpaaaa|Capaa,ABalapap|ABalppapp|ABalpppap|ABaraapa|ABplpaaaa|Capaa,1
ANS_00172,ABaraappp,82,83,3,5,5,3,ABalapppp|ABalpppp|ABaraappp|Capp|Eara,ABalpppp|ABaraappp|Capp,1
ANS_00173,ABarapaap,82,83,8,11,3,5,ABarapaap|ABplpaap|ABplpapa,ABalaappp|ABarapaap|ABarpapaa|ABplpaap|ABplpapa,1
